timestamp,ID1_tag_3,ID2_tag_4,ID2_tag_5,DP2_tag_1,DP2_tag_2
2023-05-01 23:55:00,1646.3598,452.9369800000001,302.97506,168.73868,655.0265400000001
2023-05-02 00:00:00,1624.9397,319.97316,298.99692,168.75652,656.06602
2023-05-02 00:05:00,1605.4859,514.81218,296.38266,168.93174,654.87936
2023-05-02 00:10:00,1608.4638,427.46178,291.96034,169.0402,654.46696
2023-05-02 00:15:00,1635.647,508.29712,289.3397200000001,169.14034,655.60802
2023-05-02 00:20:00,1649.5291,252.83298,285.74572,169.48184,654.56576
2023-05-02 00:25:00,1651.0121,511.9617200000001,284.28368,169.28878,654.21564
2023-05-02 00:30:00,1650.2887,363.93348,283.54178,169.45508,654.5768
2023-05-02 00:35:00,1614.4874,467.234,281.43752,169.52126,654.73002
2023-05-02 00:40:00,1498.0035,451.61724,281.48374,169.46946,655.5721000000001
2023-05-02 00:45:00,1396.8617,362.36612,278.85624,169.22202,655.4606200000001
2023-05-02 00:50:00,1453.027,415.6938,276.62146,168.79494,656.00762
2023-05-02 00:55:00,1531.6208,532.33836,277.66934,168.8484,656.64934
2023-05-02 01:00:00,1450.033,485.9052,276.61364,168.35776,653.54236
2023-05-02 01:05:00,1336.8409,424.76022,276.73644,167.16634,655.43592
2023-05-02 01:10:00,1311.7017,389.13742,276.8991600000001,167.18964,656.20138
2023-05-02 01:15:00,1276.6027,428.5272200000001,276.11542,166.58666,653.14526
2023-05-02 01:20:00,1372.4507,447.25198,277.30982,166.33576,655.4613400000001
2023-05-02 01:25:00,1518.5507,272.28704,277.17842,166.81694,654.58042
2023-05-02 01:30:00,1577.6944,539.6042,275.8543,167.14132,655.34982
2023-05-02 01:35:00,1603.1445,512.2908199999999,275.67668,167.80892,653.7833
2023-05-02 01:40:00,1620.7534,450.02128,275.52758,168.10598,655.2762
2023-05-02 01:45:00,1625.7015,402.26474,276.56878,168.2294,655.13496
2023-05-02 01:50:00,1599.5089,418.1338,277.92218,168.3812,654.7620199999999
2023-05-02 01:55:00,1601.1764,310.892808,277.62698,168.4963,654.9325
2023-05-02 02:00:00,1572.3472,582.6969799999999,277.16376,168.60806,654.89034
2023-05-02 02:05:00,1547.8199,498.3144599999999,281.04248,168.21102,655.47446
2023-05-02 02:10:00,1601.2013,423.41084,279.44538,167.51028,654.0701
2023-05-02 02:15:00,1643.5846,426.14376,277.7226400000001,167.61372,654.29934
2023-05-02 02:20:00,1572.7829,484.45534,276.44228,167.63042,654.96916
2023-05-02 02:25:00,1432.8125,395.80628,276.55018,166.62416,654.2463
2023-05-02 02:30:00,1066.35447,334.75088,260.55328,166.12846,654.10304
2023-05-02 02:35:00,418.24983867,109.645796474,191.02842,165.35764,374.2046273
2023-05-02 02:40:00,30.38812874,0.09270852,53.931134,163.91924,6.4636848
2023-05-02 02:45:00,0.8270948499999999,0.082505048,11.147621,162.88464,6.7646264
2023-05-02 02:50:00,0.8356153199999999,0.098302954,2.2289672,161.68148,6.5638054
2023-05-02 02:55:00,0.75795635,0.076576562,0.4363012000000001,160.40984,6.543489800000001
2023-05-02 03:00:00,0.75911606,0.067480046,0.082572916,159.19672,6.567778199999999
2023-05-02 03:05:00,0.81012179,0.088012154,0.0150044604,158.06874,6.549550999999999
2023-05-02 03:10:00,0.77581492,0.05570137399999999,0.00236223756,156.9691,6.258221799999999
2023-05-02 03:15:00,0.7908700599999999,0.073421996,0.00037273726,155.8711,6.1439294
2023-05-02 03:20:00,0.78810536,743.17989086,6.8810184e-05,154.7764,5.7343892
2023-05-02 03:25:00,0.76750147,1235.976,1.388729e-05,153.6683,5.2172614
2023-05-02 03:30:00,0.79258908,521.7759334460001,5.6231e-06,152.73062,5.2688834
2023-05-02 03:35:00,0.80532245,0.097910946,5.6231e-06,151.60594,5.2260582
2023-05-02 03:40:00,0.8023343199999999,0.075061636,5.6231e-06,150.5213,5.1619318
2023-05-02 03:45:00,0.81067103,0.084474018,7.813448281239999,149.05444,4.9014612
2023-05-02 03:50:00,0.79350597,0.07008386600000001,147.59606,147.88966,4.638782600000001
2023-05-02 03:55:00,0.79012733,0.079702518,456.94082,146.51144,4.6586562
